t,r,eps,h,z
48089,0.0039408757,0.0039408757,0.0000114547,1.1643976144
48090,-0.0012407824,-0.0012407824,0.0000101792,-0.3889003653
48091,-0.0099159203,-0.0099159203,0.0000101252,-3.1162446312
48092,0.0034803833,0.0034803833,0.0000176779,0.8277730644
48093,0.0040690819,0.0040690819,0.0000151686,1.0447783067
48094,-0.0068485697,-0.0068485697,0.0000131364,-1.8895662353
48095,0.0000516373,0.0000516373,0.0000169933,0.0125263552
48096,0.0017827782,0.0017827782,0.0000154231,0.4539532281
48097,0.0000477934,0.0000477934,0.0000135684,0.0129748629
48098,0.0057710221,0.0057710221,0.0000125157,1.6312688493
48099,-0.0001197343,-0.0001197343,0.0000112619,-0.0356789765
48100,0.0029514998,0.0029514998,0.0000106135,0.9059680311
48101,-0.0039389906,-0.0039389906,0.0000094955,-1.2782790980
48102,0.0010133122,0.0010133122,0.0000110608,0.3046847719
48103,0.0046137283,0.0046137283,0.0000101160,1.4506009898
48104,0.0007222933,0.0007222933,0.0000091955,0.2381915033
48105,0.0005009679,0.0005009679,0.0000086232,0.1705985055
48106,0.0001509020,0.0001509020,0.0000081952,0.0527127904
48107,-0.0005391964,-0.0005391964,0.0000079238,-0.1915487153
48108,0.0013329242,0.0013329242,0.0000079016,0.4741857950
48109,0.0002296784,0.0002296784,0.0000074305,0.0842580490
48110,0.0008891656,0.0008891656,0.0000072559,0.3300923941
48111,-0.0017272679,-0.0017272679,0.0000069676,-0.6543632226
48112,0.0007623591,0.0007623591,0.0000075275,0.2778644155
48113,0.0027284161,0.0027284161,0.0000072183,1.0155303218
48114,0.0024493413,0.0024493413,0.0000067747,0.9410294149
48115,-0.0011112887,-0.0011112887,0.0000064210,-0.4385577118
48116,0.0016244457,0.0016244457,0.0000068012,0.6228931691
48117,0.0009720561,0.0009720561,0.0000064893,0.3815862349
48118,-0.0007602744,-0.0007602744,0.0000063155,-0.3025281590
48119,0.0018368442,0.0018368442,0.0000065882,0.7156330914
48120,-0.0003744175,-0.0003744175,0.0000062972,-0.1492051122
48121,-0.0071683679,-0.0071683679,0.0000064536,-2.8217649268
48122,0.0020022909,0.0020022909,0.0000108758,0.6071497752
48123,0.0075535806,0.0075535806,0.0000097846,2.4148017351
48124,0.0035065795,0.0035065795,0.0000098069,1.1197388573
48125,0.0013644223,0.0013644223,0.0000088526,0.4585784665
48126,-0.0004868800,-0.0004868800,0.0000082118,-0.1699034491
48127,-0.0028564578,-0.0028564578,0.0000081314,-1.0017158292
48128,0.0024151420,0.0024151420,0.0000091342,0.7991109062
48129,-0.0004763598,-0.0004763598,0.0000083258,-0.1650904774
48130,0.0000339041,0.0000339041,0.0000082257,0.0118212969
48131,-0.0107954029,-0.0107954029,0.0000079822,-3.8210036441
48132,-0.0020467737,-0.0020467737,0.0000166619,-0.5014266458
48133,0.0029754636,0.0029754636,0.0000162076,0.7390873968
48134,-0.0044047899,-0.0044047899,0.0000140212,-1.1763385965
48135,-0.0024612399,-0.0024612399,0.0000155375,-0.6244004316
48136,-0.0021864803,-0.0021864803,0.0000154799,-0.5557263792
48137,-0.0021177347,-0.0021177347,0.0000152572,-0.5421676074
48138,0.0050168674,0.0050168674,0.0000150201,1.2944829453
48139,-0.0018721277,-0.0018721277,0.0000130812,-0.5176207515
48140,-0.0032366926,-0.0032366926,0.0000129714,-0.8986870318
48141,-0.0001630471,-0.0001630471,0.0000137152,-0.0440262880
48142,0.0013704558,0.0013704558,0.0000127196,0.3842623230
48143,-0.0022823148,-0.0022823148,0.0000114168,-0.6754650467
48144,-0.0032168609,-0.0032168609,0.0000117359,-0.9390177145
48145,-0.0010596549,-0.0010596549,0.0000125950,-0.2985836391
48146,-0.0049681995,-0.0049681995,0.0000121379,-1.4260238403
48147,0.0004523195,0.0004523195,0.0000142823,0.1196868684
48148,0.0046493687,0.0046493687,0.0000129792,1.2905341640
48149,-0.0040946647,-0.0040946647,0.0000114382,-1.2107101711
48150,-0.0009069057,-0.0009069057,0.0000129456,-0.2520584728
48151,-0.0000833149,-0.0000833149,0.0000123712,-0.0236873984
48152,0.0003057184,0.0003057184,0.0000115451,0.0899749927
48153,0.0018306605,0.0018306605,0.0000107142,0.5592789733
48154,-0.0034232225,-0.0034232225,0.0000096754,-1.1005274008
48155,0.0041993177,0.0041993177,0.0000108748,1.2734090234
48156,0.0015185783,0.0015185783,0.0000097405,0.4865715626
48157,-0.0006096989,-0.0006096989,0.0000089208,-0.2041333806
48158,-0.0001491928,-0.0001491928,0.0000087834,-0.0503405158
48159,0.0048869218,0.0048869218,0.0000085112,1.6750993612
48160,-0.0019625067,-0.0019625067,0.0000080029,-0.6937254427
48161,-0.0090782391,-0.0090782391,0.0000085502,-3.1046536375
48162,-0.0014375738,-0.0014375738,0.0000150429,-0.3706497183
48163,0.0011917025,0.0011917025,0.0000144474,0.3135255599
48164,0.0007170911,0.0007170911,0.0000128983,0.1996675504
48165,-0.0066827692,-0.0066827692,0.0000117318,-1.9510791681
48166,-0.0022553490,-0.0022553490,0.0000154939,-0.5729715181
48167,0.0035344199,0.0035344199,0.0000153119,0.9032402188
48168,0.0064630702,0.0064630702,0.0000132567,1.7750927533
48169,0.0001627398,0.0001627398,0.0000120036,0.0469719335
48170,-0.0057584967,-0.0057584967,0.0000111480,-1.7246898859
48171,0.0015505352,0.0015505352,0.0000140565,0.4135645912
48172,0.0012526805,0.0012526805,0.0000124869,0.3544975186
48173,0.0015555665,0.0015555665,0.0000112497,0.4637873554
48174,-0.0008949636,-0.0008949636,0.0000101615,-0.2807549429
48175,-0.0049580311,-0.0049580311,0.0000099626,-1.5708094646
48176,0.0052140469,0.0052140469,0.0000122622,1.4889851861
48177,-0.0027763855,-0.0027763855,0.0000109564,-0.8387766497
48178,-0.0008981581,-0.0008981581,0.0000116173,-0.2635115335
48179,0.0073645577,0.0073645577,0.0000112212,2.1985032988
48180,0.0026224324,0.0026224324,0.0000107829,0.7986144554
48181,0.0021609958,0.0021609958,0.0000096482,0.6957154944
48182,0.0020019190,0.0020019190,0.0000087632,0.6762625057
48183,0.0006707373,0.0006707373,0.0000080565,0.2363088014
48184,-0.0042989447,-0.0042989447,0.0000076801,-1.5512361633
48185,-0.0004332822,-0.0004332822,0.0000096435,-0.1395253873
48186,-0.0004434091,-0.0004434091,0.0000093409,-0.1450807040
48187,0.0018050339,0.0018050339,0.0000090851,0.5988522104
48188,-0.0026538662,-0.0026538662,0.0000083412,-0.9188921865
48189,-0.0005604087,-0.0005604087,0.0000092086,-0.1846745565
48190,-0.0001140014,-0.0001140014,0.0000090131,-0.0379728272
48191,0.0023151306,0.0023151306,0.0000086960,0.7850824250
48192,0.0013605148,0.0013605148,0.0000079769,0.4817106436
48193,0.0001500557,0.0001500557,0.0000074887,0.0548340772
48194,0.0012609591,0.0012609591,0.0000073254,0.4658913734
48195,-0.0032968081,-0.0032968081,0.0000069648,-1.2492190046
48196,0.0003078981,0.0003078981,0.0000083336,0.1066572653
48197,0.0059853516,0.0059853516,0.0000079994,2.1162178200
48198,-0.0034779648,-0.0034779648,0.0000078979,-1.2375705515
48199,-0.0012783044,-0.0012783044,0.0000092954,-0.4192756296
48200,-0.0058243619,-0.0058243619,0.0000093726,-1.9024771778
48201,-0.0010029822,-0.0010029822,0.0000124459,-0.2843017047
48202,-0.0028424623,-0.0028424623,0.0000119832,-0.8211237764
48203,-0.0002291708,-0.0002291708,0.0000125737,-0.0646291540
48204,-0.0003308601,-0.0003308601,0.0000117715,-0.0964336502
48205,-0.0042679470,-0.0042679470,0.0000111248,-1.2795984526
48206,-0.0109259514,-0.0109259514,0.0000127903,-3.0550497269
48207,-0.0018401319,-0.0018401319,0.0000217481,-0.3945827591
48208,-0.0059058429,-0.0059058429,0.0000205133,-1.3039580463
48209,-0.0018480696,-0.0018480696,0.0000228551,-0.3865683491
48210,-0.0041475983,-0.0041475983,0.0000214812,-0.8948863789
48211,-0.0080454722,-0.0080454722,0.0000220414,-1.7136877092
48212,-0.0014522596,-0.0014522596,0.0000267489,-0.2807962061
48213,-0.0061487204,-0.0061487204,0.0000245931,-1.2398750020
48214,0.0049313636,0.0049313636,0.0000268437,0.9517997346
48215,-0.0056780136,-0.0056780136,0.0000224781,-1.1976132461
48216,-0.0023952239,-0.0023952239,0.0000244104,-0.4847957218
48217,-0.0026025625,-0.0026025625,0.0000232191,-0.5401054643
48218,0.0020345877,0.0020345877,0.0000223290,0.4305683330
48219,0.0025208566,0.0025208566,0.0000192252,0.5749272201
48220,0.0022335611,0.0022335611,0.0000165538,0.5489698848
48221,-0.0008197550,-0.0008197550,0.0000144114,-0.2159386085
48222,0.0024986292,0.0024986292,0.0000135945,0.6776723501
48223,-0.0038932128,-0.0038932128,0.0000119462,-1.1263996483
48224,0.0005104416,0.0005104416,0.0000132578,0.1401879259
48225,0.0021281486,0.0021281486,0.0000120963,0.6118936263
48226,0.0029342213,0.0029342213,0.0000107681,0.8941753953
48227,-0.0016149017,-0.0016149017,0.0000096205,-0.5206507693
48228,-0.0064931765,-0.0064931765,0.0000098087,-2.0732445499
48229,0.0007824801,0.0007824801,0.0000134791,0.2131292347
48230,-0.0009637298,-0.0009637298,0.0000122006,-0.2759086851
48231,0.0038433284,0.0038433284,0.0000117535,1.1210452406
48232,-0.0037920450,-0.0037920450,0.0000104114,-1.1752168708
48233,-0.0033115209,-0.0033115209,0.0000117923,-0.9643366114
48234,0.0019303617,0.0019303617,0.0000127089,0.5414825101
48235,0.0023069445,0.0023069445,0.0000113007,0.6862524961
48236,-0.0003669491,-0.0003669491,0.0000100962,-0.1154853093
48237,-0.0015151231,-0.0015151231,0.0000097051,-0.4863488218
48238,0.0002609923,0.0002609923,0.0000098361,0.0832177055
48239,-0.0023465714,-0.0023465714,0.0000092823,-0.7702061781
48240,0.0044406862,0.0044406862,0.0000098802,1.4127588210
48241,-0.0009192061,-0.0009192061,0.0000089883,-0.3066014908
48242,0.0001324142,0.0001324142,0.0000089579,0.0442417239
48243,0.0020451707,0.0020451707,0.0000085754,0.6983952382
48244,0.0036158862,0.0036158862,0.0000078994,1.2865268401
48245,-0.0006401915,-0.0006401915,0.0000073519,-0.2361074669
48246,-0.0017748864,-0.0017748864,0.0000074432,-0.6505649561
48247,-0.0123032115,-0.0123032115,0.0000079685,-4.3584418304
48248,-0.0032568914,-0.0032568914,0.0000188147,-0.7508534926
48249,0.0123242614,0.0123242614,0.0000189355,2.8321890164
48250,0.0043957198,0.0043957198,0.0000193267,0.9998883411
48251,-0.0004868522,-0.0004868522,0.0000164613,-0.1199953997
48252,-0.0028040996,-0.0028040996,0.0000152015,-0.7192005603
48253,-0.0002791135,-0.0002791135,0.0000154077,-0.0711068674
48254,0.0066141831,0.0066141831,0.0000142100,1.7546027134
48255,-0.0008741629,-0.0008741629,0.0000127726,-0.2445979155
48256,0.0017057163,0.0017057163,0.0000122073,0.4881985143
48257,0.0013448740,0.0013448740,0.0000109257,0.4068703925
48258,0.0001117697,0.0001117697,0.0000099328,0.0354640864
48259,0.0026531650,0.0026531650,0.0000094083,0.8649869214
48260,-0.0036456781,-0.0036456781,0.0000085352,-1.2478772029
48261,-0.0003539866,-0.0003539866,0.0000099845,-0.1120270250
48262,0.0007682272,0.0007682272,0.0000096050,0.2478799712
48263,-0.0000126967,-0.0000126967,0.0000089557,-0.0042427074
48264,-0.0019436565,-0.0019436565,0.0000086161,-0.6621613545
48265,-0.0003914762,-0.0003914762,0.0000090831,-0.1298936705
48266,-0.0024938185,-0.0024938185,0.0000088463,-0.8384636139
48267,-0.0005355637,-0.0005355637,0.0000095720,-0.1731047654
48268,0.0023836527,0.0023836527,0.0000093163,0.7809478229
48269,-0.0031454198,-0.0031454198,0.0000084754,-1.0804369101
48270,0.0019473370,0.0019473370,0.0000096145,0.6280277493
48271,-0.0060299554,-0.0060299554,0.0000087581,-2.0375568090
48272,-0.0026503311,-0.0026503311,0.0000120469,-0.7635942210
48273,-0.0005130191,-0.0005130191,0.0000125110,-0.1450401119
48274,0.0008861629,0.0008861629,0.0000118289,0.2576562423
48275,-0.0023461088,-0.0023461088,0.0000107891,-0.7142593168
48276,-0.0006956571,-0.0006956571,0.0000112166,-0.2077139032
48277,-0.0020515532,-0.0020515532,0.0000107912,-0.6245208496
48278,-0.0009641243,-0.0009641243,0.0000110569,-0.2899449356
48279,0.0024110750,0.0024110750,0.0000107655,0.7348425323
48280,-0.0043088224,-0.0043088224,0.0000096502,-1.3870432966
48281,-0.0019727152,-0.0019727152,0.0000114695,-0.5824946660
48282,0.0045167251,0.0045167251,0.0000116118,1.3254846051
48283,-0.0012051669,-0.0012051669,0.0000103509,-0.3745914452
48284,0.0025144248,0.0025144248,0.0000102586,0.7850437899
48285,0.0069152603,0.0069152603,0.0000092306,2.2761107010
48286,-0.0037655297,-0.0037655297,0.0000091361,-1.2457944388
48287,-0.0035490059,-0.0035490059,0.0000106128,-1.0894116488
48288,0.0030221670,0.0030221670,0.0000118068,0.8795330686
48289,0.0049864029,0.0049864029,0.0000104540,1.5422181583
48290,-0.0004476157,-0.0004476157,0.0000095169,-0.1450968190
48291,0.0015672405,0.0015672405,0.0000092375,0.5156552085
48292,0.0016252417,0.0016252417,0.0000084983,0.5575084829
48293,-0.0008587666,-0.0008587666,0.0000078819,-0.3058870085
48294,0.0048283990,0.0048283990,0.0000079775,1.7094978446
48295,0.0020054315,0.0020054315,0.0000075828,0.7282698502
48296,-0.0022103137,-0.0022103137,0.0000070943,-0.8298517769
48297,0.0040225523,0.0040225523,0.0000078631,1.4345132366
48298,-0.0000933699,-0.0000933699,0.0000073647,-0.0344055914
48299,-0.0004707171,-0.0004707171,0.0000072858,-0.1743901346
48300,-0.0018226788,-0.0018226788,0.0000073311,-0.6731735406
48301,-0.0062596514,-0.0062596514,0.0000078910,-2.2283525610
48302,-0.0020631943,-0.0020631943,0.0000114249,-0.6103987887
48303,0.0052899759,0.0052899759,0.0000116214,1.5517603385
48304,-0.0003577282,-0.0003577282,0.0000104740,-0.1105341736
48305,0.0006127263,0.0006127263,0.0000100251,0.1935185197
48306,0.0048343664,0.0048343664,0.0000093461,1.5813376967
48307,-0.0022832191,-0.0022832191,0.0000086348,-0.7770008738
48308,0.0010847457,0.0010847457,0.0000092712,0.3562549928
48309,0.0006161965,0.0006161965,0.0000086090,0.2100110532
48310,-0.0010208229,-0.0010208229,0.0000081559,-0.3574502091
48311,0.0091752078,0.0091752078,0.0000082761,3.1893533018
48312,-0.0005046772,-0.0005046772,0.0000096044,-0.1628467601
48313,-0.0010616385,-0.0010616385,0.0000093329,-0.3475116287
48314,0.0027890874,0.0027890874,0.0000093136,0.9139092990
48315,-0.0021670419,-0.0021670419,0.0000084543,-0.7452937122
48316,-0.0014189075,-0.0014189075,0.0000090511,-0.4716324389
48317,-0.0018242007,-0.0018242007,0.0000092210,-0.6007369251
48318,0.0009156528,0.0009156528,0.0000095581,0.2961719969
48319,-0.0011784689,-0.0011784689,0.0000088833,-0.3953956995
48320,-0.0010232234,-0.0010232234,0.0000089715,-0.3416167197
48321,-0.0015813918,-0.0015813918,0.0000089846,-0.5275832637
48322,0.0013707916,0.0013707916,0.0000092359,0.4510567288
48323,0.0022395065,0.0022395065,0.0000085279,0.7668868313
48324,-0.0006212356,-0.0006212356,0.0000078455,-0.2217922073
48325,-0.0018414994,-0.0018414994,0.0000078620,-0.6567587528
48326,0.0020405482,0.0020405482,0.0000083686,0.7053767707
48327,0.0018128666,0.0018128666,0.0000077312,0.6519930465
48328,0.0005290654,0.0005290654,0.0000072318,0.1967376045
48329,0.0000894513,0.0000894513,0.0000070187,0.0337643082
48330,0.0015045244,0.0015045244,0.0000069426,0.5710023148
48331,-0.0003430357,-0.0003430357,0.0000066180,-0.1333450127
48332,0.0004543880,0.0004543880,0.0000067194,0.1752916778
48333,-0.0064692919,-0.0064692919,0.0000066040,-2.5173990849
48334,0.0030359825,0.0030359825,0.0000103685,0.9428464442
48335,0.0059850185,0.0059850185,0.0000092965,1.9629336497
48336,0.0000720344,0.0000720344,0.0000088682,0.0241892355
48337,0.0008965237,0.0008965237,0.0000085168,0.3072019018
48338,-0.0024669208,-0.0024669208,0.0000080178,-0.8712184800
48339,0.0020896046,0.0020896046,0.0000088180,0.7036879171
48340,-0.0025508919,-0.0025508919,0.0000080931,-0.8966752904
48341,0.0027870650,0.0027870650,0.0000089302,0.9326476739
48342,-0.0003493942,-0.0003493942,0.0000081461,-0.1224163729
48343,0.0009644682,0.0009644682,0.0000080301,0.3403522969
48344,-0.0002756301,-0.0002756301,0.0000075988,-0.0999897541
48345,0.0021869809,0.0021869809,0.0000075387,0.7965192918
48346,-0.0050554528,-0.0050554528,0.0000070466,-1.9044557094
48347,0.0049619453,0.0049619453,0.0000096095,1.6006722555
48348,0.0007689598,0.0007689598,0.0000088609,0.2583235657
48349,-0.0023376090,-0.0023376090,0.0000083325,-0.8098141616
48350,-0.0027696601,-0.0027696601,0.0000090306,-0.9216554582
48351,0.0034723352,0.0034723352,0.0000098919,1.1040348913
48352,-0.0001164543,-0.0001164543,0.0000089188,-0.0389943150
48353,0.0024943178,0.0024943178,0.0000086165,0.8497421663
48354,-0.0011150013,-0.0011150013,0.0000079029,-0.3966268536
48355,-0.0030335188,-0.0030335188,0.0000080931,-1.0663256340
48356,0.0027081286,0.0027081286,0.0000092022,0.8927362004
48357,0.0013648779,0.0013648779,0.0000083671,0.4718535633
48358,-0.0006868988,-0.0006868988,0.0000078103,-0.2457862629
48359,-0.0056865464,-0.0056865464,0.0000078544,-2.0290528788
48360,-0.0007752603,-0.0007752603,0.0000108867,-0.2349626302
48361,0.0010218470,0.0010218470,0.0000105396,0.3147562933
48362,0.0017812273,0.0017812273,0.0000096791,0.5725346555
48363,-0.0000030831,-0.0000030831,0.0000088317,-0.0010374440
48364,0.0017070060,0.0017070060,0.0000085079,0.5852272178
48365,0.0012410326,0.0012410326,0.0000078795,0.4421140654
48366,0.0018277343,0.0018277343,0.0000074262,0.6707019735
48367,-0.0077490648,-0.0077490648,0.0000069812,-2.9328063147
48368,0.0037444139,0.0037444139,0.0000119839,1.0816449053
48369,0.0016716200,0.0016716200,0.0000105911,0.5136492962
48370,-0.0080661225,-0.0080661225,0.0000095982,-2.6035803600
48371,0.0005656148,0.0005656148,0.0000149105,0.1464787589
48372,0.0049617012,0.0049617012,0.0000134715,1.3518308931
48373,0.0013938121,0.0013938121,0.0000118606,0.4047166401
48374,-0.0017393693,-0.0017393693,0.0000106986,-0.5317750023
48375,0.0004839624,0.0004839624,0.0000108140,0.1471695607
48376,0.0036367318,0.0036367318,0.0000100445,1.1474863072
48377,-0.0054493955,-0.0054493955,0.0000090465,-1.8117897845
48378,0.0023388710,0.0023388710,0.0000118134,0.6804863777
48379,0.0036630812,0.0036630812,0.0000105110,1.1298600529
48380,0.0023459589,0.0023459589,0.0000094177,0.7644497694
48381,-0.0008070750,-0.0008070750,0.0000085603,-0.2758484767
48382,0.0022925591,0.0022925591,0.0000085449,0.7842718699
48383,0.0039786718,0.0039786718,0.0000078558,1.4195230633
48384,0.0045571946,0.0045571946,0.0000073538,1.6805139861
48385,-0.0029163063,-0.0029163063,0.0000070533,-1.0980872185
48386,0.0009547134,0.0009547134,0.0000081951,0.3335007497
48387,-0.0006689705,-0.0006689705,0.0000077381,-0.2404864090
48388,0.0061842537,0.0061842537,0.0000077858,2.2163323771
48389,-0.0000042007,-0.0000042007,0.0000078046,-0.0015036498
48390,-0.0010129625,-0.0010129625,0.0000076351,-0.3665947985
48391,0.0011415105,0.0011415105,0.0000078210,0.4081764787
48392,-0.0029516716,-0.0029516716,0.0000073938,-1.0855115829
48393,-0.0016741516,-0.0016741516,0.0000085229,-0.5734558010
48394,0.0017427592,0.0017427592,0.0000088734,0.5850492818
48395,-0.0051212140,-0.0051212140,0.0000081751,-1.7911260064
48396,0.0014820447,0.0014820447,0.0000107244,0.4525575400
48397,0.0079968939,0.0079968939,0.0000097403,2.5623356084
48398,0.0009017723,0.0009017723,0.0000099810,0.2854373535
48399,-0.0008401426,-0.0008401426,0.0000092396,-0.2763929334
48400,-0.0016640744,-0.0016640744,0.0000091443,-0.5502971629
48401,-0.0002288399,-0.0002288399,0.0000094143,-0.0745825368
